-2 -3 0 651 1669
-2 0 0 657 1667
-2 0 0 659 1670
-2 0 0 657 1677
-2 0 0 655 1668
-2 -4 0 654 1665
-2 0 0 660 1668
-2 2 0 655 1667
-2 11 0 642 1666
-2 7 0 664 1671
-2 -2 0 657 1669
-2 -5 0 658 1669
-2 3 0 657 1667
-2 -5 0 655 1667
-2 0 0 659 1669
-2 0 0 660 1669
-2 -5 0 660 1671
-2 -3 0 656 1669
-2 -3 0 661 1672
-2 -4 0 659 1669
-2 0 0 654 1666
-2 2 0 653 1667
-2 0 0 655 1665
-2 0 0 655 1668
-2 -3 0 657 1667
-2 -1 0 656 1664
-2 -2 0 663 1672
-2 -1 0 657 1665
-2 1 0 659 1667
-2 -3 0 658 1668
-2 -5 0 656 1667
-2 0 0 656 1667
-2 0 0 655 1663
-2 -1 0 659 1666
-2 0 0 656 1662
-2 -4 0 660 1669
-2 -10 0 658 1670
-2 3 0 656 1666
-2 0 0 661 1671
-2 -3 0 656 1662
-2 -14 0 660 1669
-2 0 0 660 1668
-2 3 0 656 1668
-2 -4 0 656 1664
-2 10 0 657 1668
-2 1 0 659 1669
-2 -2 0 663 1676
-2 1 0 654 1665
-2 -6 0 659 1667
-2 5 0 657 1666
-2 -1 0 656 1667
-2 0 0 658 1671
-2 9 0 655 1663
-2 6 0 656 1664
-2 3 0 659 1670
-2 8 0 624 1662
-2 24 0 650 1670
-2 34 0 669 1670
-1 38 0 663 1636
-1 53 0 666 1660
0 74 0 631 1661
0 73 0 665 1681
0 70 -1 673 1682
0 48 -2 664 1684
1 33 -2 657 1687
1 44 -3 641 1670
2 55 -5 624 1669
2 86 -6 619 1671
3 113 -7 614 1666
4 154 -9 609 1670
6 196 -12 606 1671
8 230 -15 646 1671
11 275 -19 663 1674
13 307 -23 673 1676
17 321 -27 700 1676
20 329 -31 679 1669
23 330 -36 700 1680
26 311 -39 686 1679
29 299 -43 715 1681
31 285 -47 702 1674
34 279 -51 677 1683
37 281 -54 700 1686
40 294 -58 689 1682
42 297 -62 694 1683
45 299 -66 696 1683
48 307 -70 711 1688
51 311 -75 723 1675
54 332 -80 702 1670
57 324 -86 714 1694
61 334 -92 714 1703
64 328 -96 710 1701
67 339 -100 703 1685
70 349 -105 710 1688
74 355 -111 737 1691
77 378 -116 736 1689
81 369 -121 740 1703
84 363 -127 742 1697
88 362 -132 758 1691
92 356 -138 770 1690
95 355 -144 767 1697
98 339 -149 775 1716
102 327 -154 764 1717
105 310 -158 782 1706
108 295 -162 789 1703
111 288 -166 786 1710
113 279 -170 784 1708
116 258 -174 793 1713
118 249 -177 793 1705
121 242 -181 797 1713
123 232 -184 801 1710
125 219 -186 792 1713
127 217 -190 792 1711
129 207 -192 796 1714
131 207 -195 808 1716
133 196 -198 812 1712
135 182 -200 825 1716
137 158 -202 832 1713
138 140 -204 834 1721
139 115 -205 836 1716
140 88 -206 839 1708
141 63 -207 838 1719
141 40 -208 832 1720
142 22 -208 830 1714
142 17 -209 830 1708
142 5 -209 831 1711
142 -12 -210 822 1714
142 -31 -210 818 1714
141 -40 -211 814 1714
141 -46 -211 794 1716
141 -39 -211 791 1724
140 -30 -211 788 1717
140 -23 -211 793 1720
140 -26 -211 809 1718
139 -36 -211 811 1715
139 -40 -211 813 1757
138 -55 -211 812 1761
138 -59 -211 801 1762
137 -52 -211 808 1717
137 -54 -211 794 1718
136 -50 -211 793 1715
136 -48 -211 788 1714
135 -40 -211 781 1717
135 -23 -211 770 1713
135 -5 -211 772 1711
135 13 -211 774 1717
135 23 -211 771 1711
136 44 -211 778 1716
136 54 -211 782 1715
137 63 -211 784 1717
137 73 -211 776 1713
138 89 -212 779 1716
139 105 -213 771 1713
140 125 -215 774 1715
142 147 -217 772 1714
143 167 -219 775 1714
145 187 -222 794 1718
147 209 -224 786 1714
149 218 -227 796 1720
151 231 -231 798 1715
153 242 -234 799 1718
156 259 -237 796 1716
158 264 -241 808 1718
161 277 -245 804 1720
164 288 -249 805 1719
167 310 -253 810 1718
169 324 -258 816 1722
173 337 -262 813 1717
176 345 -267 814 1716
180 354 -272 832 1720
183 371 -277 824 1717
187 374 -282 834 1720
191 385 -287 844 1723
194 388 -292 848 1719
198 395 -299 853 1724
202 399 -304 842 1722
206 415 -309 857 1725
210 421 -315 863 1727
215 436 -322 870 1730
219 437 -328 871 1726
223 447 -334 885 1727
228 449 -340 885 1728
232 449 -346 892 1729
237 458 -353 893 1729
242 463 -359 901 1728
246 463 -365 903 1723
250 473 -372 919 1740
255 471 -379 925 1732
260 472 -385 927 1727
265 467 -392 935 1732
269 467 -398 929 1732
274 480 -404 927 1729
278 482 -411 932 1727
283 492 -418 944 1730
288 496 -425 957 1726
293 489 -431 976 1727
298 484 -438 986 1724
302 462 -444 991 1727
307 450 -451 1003 1730
311 433 -456 998 1731
315 423 -462 984 1728
320 415 -468 994 1729
324 421 -474 984 1722
328 420 -480 1006 1721
332 426 -486 1003 1725
336 410 -491 1017 1731
340 400 -497 1031 1732
344 389 -502 1038 1730
348 370 -507 1035 1734
352 369 -513 1037 1729
355 357 -517 1037 1729
359 350 -522 1044 1725
362 338 -526 1046 1728
365 326 -531 1058 1729
368 315 -535 1054 1727
371 311 -540 1057 1730
375 300 -544 1061 1729
377 293 -548 1055 1731
380 282 -552 1063 1725
383 290 -555 1057 1727
386 291 -559 1038 1722
389 304 -564 1061 1722
392 296 -568 1064 1722
395 298 -572 1081 1727
398 287 -576 1083 1722
401 278 -580 1087 1724
403 266 -583 1082 1720
406 265 -587 1139 1723
409 261 -591 1122 1719
411 256 -594 1127 1720
413 246 -598 1106 1723
416 239 -601 1111 1722
418 234 -604 1096 1718
421 243 -608 1075 1717
423 237 -611 1109 1715
425 234 -614 1127 1722
428 214 -617 1130 1725
430 193 -619 1131 1717
431 183 -622 1118 1707
433 167 -624 1121 1722
435 169 -627 1115 1718
436 175 -629 1099 1714
438 179 -632 1115 1716
440 199 -635 1093 1711
442 247 -638 1024 1716
445 262 -642 1126 1720
448 292 -646 1108 1709
451 272 -649 1140 1713
453 261 -653 1168 1711
455 231 -656 1150 1715
458 214 -658 1169 1711
460 186 -661 1167 1713
461 165 -664 1171 1713
463 151 -665 1162 1711
464 138 -667 1177 1711
465 115 -668 1164 1707
467 115 -670 1146 1708
468 118 -672 1136 1721
469 116 -673 1146 1710
470 124 -675 1166 1706
471 96 -676 1170 1712
472 74 -677 1192 1707
472 52 -677 1196 1710
473 24 -677 1187 1712
473 -5 -677 1188 1708
473 -23 -677 1162 1711
472 -31 -677 1162 1706
472 -40 -677 1154 1705
472 -40 -677 1153 1713
471 -41 -677 1153 1708
471 -51 -677 1157 1707
470 -59 -677 1169 1710
470 -65 -677 1173 1711
469 -92 -677 1171 1714
468 -100 -677 1163 1709
467 -114 -677 1156 1705
466 -130 -677 1156 1708
464 -131 -676 1152 1709
463 -134 -674 1148 1713
462 -149 -673 1153 1712
460 -154 -671 1144 1709
459 -172 -669 1165 1714
457 -177 -667 1155 1712
455 -201 -664 1162 1714
453 -224 -661 1161 1715
450 -242 -658 1160 1711
448 -254 -654 1147 1717
445 -274 -650 1147 1715
442 -295 -647 1146 1763
439 -310 -642 1148 1763
437 -325 -638 1134 1761
433 -341 -633 1134 1718
430 -360 -628 1133 1717
426 -374 -623 1109 1720
422 -392 -618 1120 1720
418 -402 -613 1113 1719
414 -415 -607 1109 1721
410 -430 -600 1103 1725
405 -444 -595 1104 1722
401 -459 -588 1079 1722
396 -460 -582 1075 1717
392 -464 -576 1076 1723
387 -461 -569 1068 1721
383 -467 -563 1059 1722
378 -468 -557 1069 1726
373 -479 -550 1056 1720
369 -488 -544 1053 1728
364 -493 -537 1044 1724
359 -495 -530 1048 1724
354 -511 -523 1036 1725
348 -524 -516 1032 1722
343 -528 -508 1039 1729
338 -541 -500 1022 1726
332 -551 -493 1019 1728
327 -550 -485 1011 1729
321 -568 -477 1005 1726
315 -574 -470 999 1728
310 -583 -461 991 1727
304 -576 -453 981 1725
298 -582 -445 976 1733
292 -584 -437 963 1724
287 -604 -429 961 1725
281 -593 -421 948 1721
275 -591 -413 939 1726
269 -590 -405 932 1722
263 -587 -397 928 1727
257 -582 -388 916 1722
251 -579 -380 917 1727
246 -574 -373 906 1725
240 -570 -366 895 1727
235 -553 -358 884 1723
229 -540 -351 881 1723
224 -536 -343 874 1723
219 -523 -336 869 1722
213 -513 -329 863 1720
208 -495 -323 856 1722
204 -487 -316 846 1721
199 -468 -310 849 1721
195 -455 -303 851 1724
190 -460 -297 853 1719
185 -455 -291 848 1722
181 -450 -284 833 1718
176 -436 -278 815 1719
172 -425 -273 821 1721
168 -409 -268 809 1720
164 -395 -263 808 1717
161 -379 -258 813 1720
157 -372 -253 815 1720
153 -359 -247 816 1716
149 -367 -242 816 1718
146 -362 -238 802 1715
143 -363 -233 807 1716
139 -361 -228 795 1706
135 -350 -224 785 1714
132 -339 -219 777 1715
129 -325 -215 765 1710
126 -295 -212 755 1710
123 -277 -208 754 1708
120 -255 -204 763 1709
118 -238 -201 766 1711
115 -234 -198 785 1707
113 -230 -195 778 1710
111 -241 -192 778 1712
109 -236 -189 765 1711
106 -234 -185 768 1706
104 -223 -182 755 1709
102 -209 -180 754 1706
100 -204 -177 769 1701
98 -202 -175 767 1706
96 -207 -172 774 1706
94 -222 -169 771 1697
92 -229 -166 767 1706
89 -240 -162 754 1706
87 -236 -159 739 1698
85 -225 -157 737 1705
83 -220 -154 740 1700
81 -205 -151 743 1700
79 -209 -148 753 1699
77 -215 -145 757 1703
75 -226 -142 794 1697
72 -234 -139 786 1697
70 -242 -135 769 1696
67 -235 -132 711 1695
65 -216 -130 705 1699
63 -195 -127 707 1698
61 -182 -125 709 1699
60 -180 -123 718 1695
58 -170 -121 729 1695
56 -178 -118 725 1692
55 -174 -116 716 1693
53 -181 -114 712 1694
51 -161 -112 698 1687
50 -155 -109 706 1688
48 -144 -108 709 1694
47 -152 -106 713 1687
45 -154 -104 723 1688
44 -167 -102 725 1691
42 -173 -99 725 1693
40 -186 -97 711 1686
39 -184 -94 715 1688
37 -195 -92 713 1686
35 -192 -89 708 1683
33 -212 -86 708 1685
31 -210 -83 704 1695
29 -207 -81 693 1680
27 -214 -77 691 1683
25 -214 -75 690 1684
23 -210 -72 692 1679
21 -216 -70 690 1676
19 -214 -67 690 1676
17 -216 -64 678 1677
14 -204 -61 669 1673
13 -199 -58 672 1679
11 -186 -56 664 1675
9 -177 -54 659 1671
7 -174 -52 670 1673
6 -171 -49 677 1678
4 -174 -47 676 1677
2 -166 -46 475 1670
1 -54 -46 618 1661
1 5 -46 677 1669
1 12 -46 648 1677
1 -25 -46 674 1675
1 -23 -46 686 1666
1 0 -46 643 1676
1 0 -46 657 1674
1 3 -46 680 1664
1 -5 -46 665 1675
1 -3 -46 677 1674
1 -6 -46 661 1673
1 0 -46 666 1674
1 3 -46 671 1673
1 0 -46 673 1673
1 5 -46 666 1677
1 7 -46 664 1672
1 9 -46 666 1665
1 16 -46 672 1676
1 3 -46 668 1668
1 7 -46 660 1671
1 10 -46 667 1674
1 18 -46 673 1671
1 14 -46 669 1672
2 13 -46 664 1711
2 21 -46 655 1720
2 25 -46 627 1719
2 61 -46 617 1717
3 92 -46 618 1670
4 138 -46 632 1677
6 150 -46 656 1674
7 166 -46 665 1673
9 172 -46 663 1671
10 172 -48 659 1665
12 186 -51 650 1684
14 216 -53 651 1675
16 232 -56 652 1672
18 255 -59 658 1677
21 262 -63 672 1681
23 280 -66 673 1678
26 299 -70 669 1678
29 311 -74 663 1683
32 340 -79 663 1683
36 363 -84 657 1681
39 395 -89 664 1681
44 428 -95 682 1689
48 449 -102 689 1684
52 455 -107 700 1685
57 465 -114 708 1689
61 472 -120 711 1691
66 484 -127 702 1689
71 507 -134 710 1693
76 526 -141 714 1705
81 544 -149 721 1694
87 552 -157 747 1695
92 558 -164 764 1699
98 561 -172 772 1702
103 552 -178 782 1699
108 547 -186 785 1707
114 528 -193 774 1703
119 542 -201 777 1706
125 542 -209 792 1708
130 540 -215 808 1709
135 536 -222 818 1708
140 518 -230 826 1714
145 508 -237 830 1716
150 496 -244 826 1712
155 491 -250 824 1715
160 490 -257 824 1716
165 491 -264 838 1714
170 491 -270 844 1721
174 491 -277 857 1721
179 478 -283 862 1722
184 456 -290 868 1720
188 445 -296 873 1721
193 448 -302 867 1726
197 453 -308 857 1720
202 456 -314 857 1721
206 467 -320 851 1727
211 486 -327 862 1725
215 497 -334 865 1722
220 513 -342 873 1723
226 527 -348 890 1726
231 524 -356 889 1721
236 529 -363 908 1728
241 527 -370 909 1728
246 532 -378 921 1726
252 531 -384 920 1723
257 525 -392 930 1729
262 528 -400 926 1726
267 531 -407 946 1727
272 534 -414 949 1727
278 531 -421 959 1730
283 525 -428 969 1727
288 507 -435 983 1729
293 490 -442 998 1724
298 466 -448 1007 1730
302 442 -454 1016 1731
306 417 -460 1022 1729
310 390 -465 1036 1726
314 350 -470 1048 1730
317 305 -473 1054 1733
320 258 -476 1066 1730
322 207 -479 1074 1732
324 160 -481 1082 1734
325 112 -482 1086 1734
326 54 -483 1090 1735
326 -10 -483 1089 1733
326 -55 -483 1082 1734
325 -119 -483 1080 1732
324 -162 -483 1079 1733
322 -222 -483 1075 1736
319 -271 -482 1062 1733
316 -313 -478 1058 1732
313 -353 -473 1043 1731
309 -388 -468 1039 1733
305 -430 -462 1030 1730
301 -447 -457 1062 1727
297 -480 -450 1056 1732
292 -505 -443 1036 1727
286 -531 -436 988 1726
281 -544 -428 973 1727
276 -552 -421 960 1726
270 -558 -413 942 1726
264 -553 -406 928 1722
259 -542 -398 918 1726
254 -532 -391 902 1719
249 -518 -385 890 1725
244 -490 -378 878 1725
239 -457 -373 863 1720
235 -423 -367 849 1733
231 -391 -362 836 1729
227 -338 -358 829 1725
224 -290 -355 813 1725
222 -233 -351 820 1729
220 -176 -350 812 1724
218 -134 -348 818 1727
217 -85 -347 830 1730
216 -45 -347 827 1730
216 0 -347 828 1726
217 39 -347 829 1726
217 79 -347 827 1728
218 120 -347 835 1732
219 158 -347 839 1726
221 188 -347 854 1732
223 208 -347 870 1730
225 228 -349 875 1735
227 239 -352 861 1725
230 254 -355 878 1732
233 275 -359 881 1731
235 287 -362 889 1730
238 305 -366 897 1727
241 306 -370 911 1731
244 299 -375 936 1733
247 291 -378 941 1727
250 274 -382 954 1732
252 242 -385 961 1732
254 218 -387 968 1732
256 202 -389 966 1733
258 167 -392 978 1735
260 140 -394 976 1734
261 113 -395 980 1734
262 79 -396 985 1734
262 42 -396 988 1733
263 11 -396 981 1731
262 -22 -396 978 1731
262 -49 -396 980 1738
261 -74 -396 972 1737
261 -101 -396 973 1735
260 -124 -396 966 1732
258 -147 -396 964 1733
257 -164 -396 963 1735
255 -185 -396 950 1732
253 -194 -394 944 1733
251 -196 -391 932 1730
249 -204 -388 933 1735
247 -213 -386 929 1731
245 -213 -383 916 1738
243 -210 -380 914 1775
241 -207 -378 911 1775
239 -202 -375 899 1769
237 -193 -373 899 1774
235 -180 -371 891 1728
233 -172 -369 887 1735
232 -153 -367 878 1713
230 -131 -366 873 1730
229 -115 -364 869 1734
228 -83 -364 860 1727
227 -56 -362 862 1728
227 -34 -362 861 1728
227 -3 -362 878 1732
227 16 -362 878 1734
227 27 -362 880 1727
227 45 -362 881 1730
228 51 -362 885 1732
228 63 -362 884 1729
229 74 -362 885 1729
230 82 -362 898 1732
231 91 -362 898 1732
232 83 -362 907 1725
232 86 -362 908 1735
233 81 -362 908 1733
234 77 -362 913 1732
235 78 -362 912 1732
235 78 -362 915 1730
236 70 -364 915 1736
237 65 -364 916 1729
237 66 -365 917 1733
238 62 -365 918 1732
239 46 -366 921 1730
239 56 -366 933 1731
240 51 -366 941 1736
240 22 -366 936 1732
240 4 -366 939 1733
240 -18 -366 934 1733
240 -25 -366 939 1731
240 -44 -366 932 1732
239 -55 -366 938 1732
239 -71 -366 939 1734
238 -90 -366 931 1735
237 -107 -366 929 1729
236 -114 -366 918 1729
235 -121 -366 919 1737
234 -117 -366 914 1734
232 -119 -366 901 1728
231 -118 -366 897 1730
230 -109 -365 897 1734
229 -97 -364 889 1728
228 -89 -362 891 1729
227 -86 -362 884 1727
226 -76 -361 882 1738
226 -61 -360 870 1729
225 -50 -360 872 1728
225 -40 -360 872 1727
225 -12 -360 877 1729
225 6 -360 881 1730
225 15 -360 883 1729
225 31 -360 886 1730
225 36 -360 885 1737
226 50 -360 885 1730
226 55 -360 885 1728
227 63 -360 891 1729
228 67 -360 899 1731
228 74 -360 901 1733
229 73 -360 898 1727
230 70 -360 901 1728
230 76 -360 906 1731
231 72 -360 906 1731
232 76 -360 909 1727
232 73 -360 909 1729
233 62 -360 914 1725
234 64 -360 923 1737
234 55 -360 919 1734
235 48 -361 919 1729
235 37 -361 922 1732
235 20 -361 929 1734
235 11 -361 934 1734
235 -2 -361 924 1730
235 -17 -361 930 1731
235 -24 -361 930 1734
235 -46 -361 932 1734
234 -51 -361 929 1738
234 -67 -361 926 1735
233 -81 -361 928 1735
232 -95 -361 920 1733
231 -100 -361 911 1729
230 -106 -361 909 1725
229 -101 -361 911 1731
228 -98 -361 901 1730
227 -109 -361 897 1729
226 -106 -360 894 1722
225 -98 -359 886 1731
224 -91 -358 923 1730
223 -74 -357 923 1727
223 -71 -357 919 1730
222 -58 -356 923 1733
222 -45 -356 873 1728
221 -27 -355 872 1728
221 -11 -355 873 1731
221 0 -355 879 1734
221 16 -355 883 1731
221 22 -356 883 1729
222 29 -356 877 1731
222 42 -356 884 1728
222 54 -356 884 1730
223 59 -356 872 1727
224 67 -356 877 1731
224 69 -356 895 1735
225 75 -356 897 1734
226 69 -356 895 1726
226 79 -356 895 1729
227 87 -356 896 1731
228 82 -356 905 1732
229 87 -356 906 1735
230 76 -356 912 1730
230 78 -356 913 1730
231 61 -357 923 1733
232 60 -357 916 1732
232 51 -358 911 1731
233 42 -359 925 1732
233 44 -359 927 1734
233 25 -359 931 1726
233 4 -359 933 1733
233 -7 -359 927 1734
233 -22 -359 927 1735
233 -28 -359 924 1732
233 -41 -359 922 1734
232 -51 -359 916 1731
232 -63 -359 919 1732
231 -63 -359 912 1732
231 -64 -359 909 1729
230 -63 -359 904 1732
229 -66 -359 904 1733
229 -63 -359 904 1732
228 -65 -359 897 1723
227 -58 -359 898 1730
227 -51 -359 892 1734
226 -46 -359 889 1731
226 -39 -359 889 1729
226 -29 -359 887 1731
225 -26 -359 881 1732
225 -13 -359 890 1727
225 -7 -359 891 1730
225 0 -359 885 1727
225 2 -359 895 1731
225 12 -359 892 1744
225 18 -359 891 1730
226 23 -359 891 1729
226 26 -359 891 1732
226 41 -359 896 1734
227 46 -359 896 1735
227 51 -359 894 1730
228 52 -359 897 1731
228 63 -359 896 1732
229 63 -359 902 1733
230 67 -359 901 1774
230 69 -359 903 1778
231 68 -359 907 1773
232 68 -359 913 1736
232 68 -359 912 1730
233 56 -360 920 1730
233 51 -360 922 1729
234 42 -360 924 1734
234 32 -361 923 1735
234 23 -361 923 1730
234 13 -361 922 1731
234 -1 -361 924 1732
234 -2 -361 924 1735
234 -11 -361 924 1734
234 -20 -361 910 1729
234 -32 -361 921 1732
234 -34 -361 930 1735
233 -48 -361 927 1735
233 -59 -361 922 1731
232 -73 -361 919 1730
231 -76 -361 918 1731
231 -80 -361 917 1734
230 -93 -361 908 1729
229 -92 -361 905 1731
228 -95 -361 901 1730
227 -90 -361 901 1733
226 -87 -361 895 1729
225 -81 -360 890 1729
225 -66 -360 881 1729
224 -59 -359 884 1730
223 -51 -359 887 1731
223 -36 -358 888 1732
223 -21 -358 881 1726
223 -17 -358 880 1732
222 7 -358 873 1733
223 7 -358 879 1732
223 22 -358 878 1728
223 29 -358 885 1733
223 46 -358 888 1727
224 53 -358 888 1734
224 51 -358 893 1732
225 57 -358 898 1728
225 67 -358 894 1729
226 61 -358 895 1733
227 63 -358 903 1736
227 62 -358 899 1733
228 62 -358 906 1728
228 67 -358 907 1737
229 59 -358 909 1732
229 52 -358 913 1732
230 51 -358 908 1733
230 46 -358 911 1728
231 40 -358 914 1730
231 31 -358 922 1732
231 25 -358 925 1736
231 9 -358 918 1727
231 2 -358 922 1736
231 -6 -358 918 1731
231 -14 -358 922 1735
231 -20 -358 921 1731
231 -28 -358 921 1728
231 -43 -358 922 1731
230 -52 -358 923 1735
230 -54 -358 920 1732
229 -69 -358 917 1731
228 -78 -358 912 1729
228 -78 -358 903 1725
227 -86 -358 908 1730
226 -91 -358 903 1732
225 -86 -358 900 1728
224 -86 -358 899 1731
223 -91 -358 891 1734
223 -85 -358 895 1732
222 -75 -357 882 1736
221 -70 -356 882 1729
221 -61 -356 887 1733
220 -40 -355 876 1732
220 -38 -355 875 1730
219 -22 -355 876 1728
219 -9 -355 871 1731
219 13 -355 880 1731
219 19 -355 879 1731
220 34 -355 880 1732
220 42 -355 879 1729
220 52 -355 877 1736
221 62 -355 883 1730
222 70 -355 893 1735
222 74 -355 893 1729
223 74 -355 898 1730
224 81 -355 900 1732
225 75 -355 899 1729
225 79 -355 903 1733
226 79 -355 909 1737
227 73 -355 911 1728
228 63 -355 960 1731
228 54 -355 961 1728
229 40 -355 967 1733
229 28 -356 925 1732
229 15 -356 921 1730
229 5 -356 926 1735
229 -3 -356 921 1732
229 -16 -356 924 1732
229 -19 -356 924 1736
229 -36 -356 920 1720
228 -51 -356 922 1733
228 -61 -356 920 1733
227 -67 -356 920 1735
226 -76 -356 909 1731
226 -73 -356 909 1728
225 -82 -356 902 1729
224 -87 -356 902 1736
223 -81 -356 898 1732
222 -79 -356 893 1731
222 -70 -356 886 1727
221 -69 -356 890 1727
220 -60 -356 884 1729
220 -46 -355 888 1734
220 -38 -355 881 1728
219 -33 -355 883 1729
219 -22 -355 883 1731
219 -12 -355 876 1732
219 -8 -355 879 1730
219 5 -355 882 1729
219 9 -355 878 1732
219 19 -355 886 1736
219 31 -355 884 1731
220 40 -355 885 1733
220 53 -355 876 1729
221 69 -355 883 1735
221 63 -355 889 1732
222 74 -355 891 1731
223 83 -355 890 1731
223 84 -355 895 1729
224 84 -355 904 1732
225 80 -355 909 1731
226 74 -355 915 1731
226 62 -355 913 1732
227 61 -355 915 1729
227 50 -355 917 1734
228 40 -355 917 1732
228 28 -355 918 1734
228 26 -355 918 1731
229 17 -356 917 1728
229 0 -356 923 1733
229 -12 -356 923 1733
228 -20 -355 923 1732
228 -30 -355 924 1731
228 -48 -355 925 1730
227 -64 -355 925 1735
227 -70 -355 917 1736
226 -85 -355 910 1729
225 -86 -355 911 1732
224 -86 -355 904 1731
223 -94 -355 899 1732
222 -87 -355 891 1728
222 -86 -355 886 1726
221 -74 -355 885 1725
220 -68 -355 880 1779
220 -47 -355 871 1773
219 -23 -355 862 1769
219 -11 -355 869 1728
219 17 -355 873 1733
219 25 -355 865 1729
220 46 -355 871 1729
220 65 -355 876 1726
221 81 -355 880 1730
222 89 -355 892 1733
222 80 -355 909 1732
223 70 -355 923 1732
224 63 -355 928 1731
224 36 -355 931 1735
225 23 -355 929 1732
225 0 -355 932 1732
225 -14 -355 928 1732
224 -34 -355 920 1731
224 -43 -355 916 1733
224 -46 -355 912 1732
223 -54 -355 911 1736
223 -53 -355 908 1728
222 -59 -355 903 1733
221 -53 -355 897 1731
221 -69 -355 895 1731
220 -52 -355 885 1730
220 -43 -355 877 1730
219 -28 -355 872 1729
219 -14 -355 869 1730
219 5 -355 872 1731
219 23 -355 868 1728
220 50 -355 867 1728
220 71 -355 852 1730
221 82 -355 879 1732
222 90 -355 883 1727
223 96 -355 888 1730
224 95 -355 906 1730
225 96 -355 919 1733
225 82 -355 934 1733
226 57 -355 941 1733
227 33 -355 938 1730
227 2 -355 944 1731
227 -28 -355 946 1735
226 -50 -355 936 1733
226 -68 -355 933 1733
225 -91 -355 925 1731
224 -104 -355 919 1733
223 -109 -355 910 1733
222 -115 -355 903 1729
220 -115 -355 891 1729
219 -108 -355 873 1726
219 -89 -355 872 1731
218 -67 -353 854 1730
217 -34 -353 853 1727
217 -4 -353 862 1728
217 22 -353 849 1731
218 53 -353 853 1731
218 81 -353 853 1729
219 104 -353 853 1725
220 132 -353 866 1722
222 143 -353 880 1730
223 160 -353 901 1734
225 152 -354 918 1728
226 142 -355 928 1725
